11,DMAX00-A900HC7B6,Dyson 戴森 V15 Detect Fluffy SV47 智慧無線吸塵器(除螨機/寵物家庭/原廠公司貨),https://img.pchome.com.tw/cs/items/DMAX00A900HC7B6/000001_1765163877.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-A900HC7B6,pchome,,17900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
12,DMAX00-A900HB48H,Dyson 戴森 WashG1 雙驅四刷無線洗地機,https://img.pchome.com.tw/cs/items/DMAX00A900HB48H/000001_1765164072.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-A900HB48H,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
13,DMAX00-1900HDC78,Dyson 戴森 Digital Slim Submarine SV52 輕量乾濕全能洗地吸塵器 銀灰(洗地機/雙主吸頭/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMAX001900HDC78/000001_1765164703.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-1900HDC78,pchome,,15900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
14,DMAX00-1900JI7HU,Dyson 戴森 V8 Cyclone SV55 無線吸塵器 入門首選 (長達60分鐘續航力/可換電池式/單鍵電源控制/二年保固),https://img.pchome.com.tw/cs/items/DMAX001900JI7HU/000001_1765164152.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-1900JI7HU,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
15,DMBF05-1900GE3IO,Dyson 戴森 Gen5 Detect Absolute SV23 最強勁智慧無線吸塵器(旗艦款強勁吸力/寵物家庭/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMBF051900GE3IO/000001_1765163493.jpg?width=480,https://24h.pchome.com.tw/prod/DMBF05-1900GE3IO,pchome,,26900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
16,DMAX00-A900HWAGK,Dyson 戴森 V12s SV46 Detect Slim Submarine 乾濕全能洗地吸塵器(洗地機/雙主吸頭/寵物家庭/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMAX00A900HWAGK/000001_1765163796.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-A900HWAGK,pchome,,20900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
17,DMAX00-A900J0PHU,Dyson 戴森 V12s Origin Submarine SV49 乾溼全能洗地吸塵器(洗地機/三主吸頭/寵物家庭/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMAX00A900J0PHU/000001_1765163692.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-A900J0PHU,pchome,,17900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
18,DMAX00-A900JCNW2,Dyson 戴森 WashG1 雙驅四刷無線洗地機 (贈),https://img.pchome.com.tw/cs/items/DMAX00A900JCNW2/000001_1765163548.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-A900JCNW2,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
19,DMBF05-1900H3RTO,Dyson 戴森 V8 origin SV25 無線吸塵器(除螨機/全新升級版/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMBF051900H3RTO/000001_1765163468.jpg?width=480,https://24h.pchome.com.tw/prod/DMBF05-1900H3RTO,pchome,,12900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
20,DMAX00-1900J3508,Dyson 戴森 V15 Detect Fluffy SV47 智慧無線吸塵器(除螨機/寵物家庭/原廠公司貨),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-1900J3508,pchome,,17900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
21,DMAX00-1900I8K36,Dyson 戴森 V12 Detect Slim Fluffy SV46 輕量智能吸塵器(銀灰)(升級版配件/除螨機/原廠公司貨/二年保固),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-1900I8K36,pchome,,17900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
22,DMAX00-1900IEQG0,Dyson 戴森 【福利品】Dyson V8 SV25 新一代無線吸塵器,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-1900IEQG0,pchome,,7999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
23,DMBP01-A900GPN0L,Dyson 戴森 HD15 Supersonic 吹風機 溫控 負離子 (普魯士藍禮盒版),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMBP01-A900GPN0L,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
24,DMAU3C-A900IZ92Q,Dyson 戴森 Purifier Big+Quiet 強效極靜甲醛偵測空氣清淨機 普魯士藍及金色BP04,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU3C-A900IZ92Q,pchome,,27900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
25,DMAU3C-A900J2MV6,Dyson 戴森 Purifier Hot+Cool 三合一涼暖智能空氣清淨機 HP11 白色,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU3C-A900J2MV6,pchome,,13888.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
26,DMAU3C-1900IZXGO,Dyson 戴森 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機HP10(白色),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU3C-1900IZXGO,pchome,,10499.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
27,DMBF12-1900GEFTY,Dyson 戴森 V12s SV46 Detect Slim Submarine 乾濕全能洗地吸塵器(洗地機/雙主吸頭/寵物家庭/原廠公司貨/二年保固),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMBF12-1900GEFTY,pchome,,19900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
28,DMAX00-1900JIBTZ,Dyson 戴森 WashG1 雙驅四刷無線洗地機,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-1900JIBTZ,pchome,,11111.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
29,DMAXAJ-A900ICR5W,Dyson 戴森 SV18 Digital Slim Origin輕量無線吸塵器【福利品】,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAXAJ-A900ICR5W,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
30,DMAX00-1900IVPLO,Dyson 戴森 V8 Focus Mattress origin HH15強勁無線除塵蟎機 手持吸塵器(原廠公司貨/二年保固),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-1900IVPLO,pchome,,8990.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
31,DMAX00-A900H5RNE,Dyson 戴森 V12s SV49 Origin Submarine 乾溼全能洗地吸塵器【福利品】,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-A900H5RNE,pchome,,15999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
32,DMAH39-A900I78TT,Dyson 戴森 HD16 Supersonic Nural 全新一代 智慧吹風機 溫控 負離子 (粉霧玫瑰),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAH39-A900I78TT,pchome,,11111.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
33,DMAX00-1900I2DTQ,Dyson 戴森 SV46 V12 Fluffy 智慧輕量吸塵器 (硬質地+洗地吸頭/寵物家庭/原廠公司貨/二年保固),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-1900I2DTQ,pchome,,20900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
34,DMAU3C-A900J9QFY,Dyson 戴森 Purifier Big+Quiet 強效極靜空氣清淨機 BP02 (白色及柔霧銀),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU3C-A900J9QFY,pchome,,15900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
35,DMAX00-A900JIDYV,Dyson 戴森 WashG1 雙驅四刷無線洗地機+SV50 鉛筆/筆型吸塵器【超值組合】,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-A900JIDYV,pchome,,19900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
36,DMAX00-1900ITEG3,Dyson 戴森 V8 Focus Mattress origin HH15強勁無線除塵蟎機 手持吸塵器(原廠公司貨/二年保固),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-1900ITEG3,pchome,,7990.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
37,DMBF1F-A900FABI6,Dyson 戴森 【福利品】V10 Fluffy Extra SV12 無線吸塵器,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMBF1F-A900FABI6,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
38,DMBF1F-A900FMK0C,Dyson 戴森 【福利品】Digital Slim Fluffy Extra SV18 輕量無線吸塵器 紫色 超大全配組,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMBF1F-A900FMK0C,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
39,DMBF05-A900GX8OO,Dyson 戴森 V12 Origin SV44 輕量智能吸塵器 銀灰【福利品】,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMBF05-A900GX8OO,pchome,,12999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
40,DMAU3C-A900IVEXU,Dyson 戴森 Purifier Big+Quiet 強效極靜空氣清淨機 BP02 (白色及柔霧銀),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU3C-A900IVEXU,pchome,,17900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
41,DMAHDQ-A900HWA5H,Dyson 戴森 airstrait HT01 二合一吹風直髮器 粉霧玫瑰,https://img.pchome.com.tw/cs/items/DMAHDQA900HWA5H/000001_1764904041.jpg?width=480,https://24h.pchome.com.tw/prod/DMAHDQ-A900HWA5H,pchome,,11111.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
42,DMAH12-A900J7HPK,Dyson 戴森 【福利品】HD08 Supersonic 吹風機 溫控 負離子 (普魯士藍色) 內附三配件吹嘴,https://img.pchome.com.tw/cs/items/DMAH12A900J7HPK/000001_1759138727.jpg?width=480,https://24h.pchome.com.tw/prod/DMAH12-A900J7HPK,pchome,,7999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
43,DMBL2X-A900I6SG5,Dyson 戴森 WashG1 雙驅四刷無線洗地機【福利品】,https://img.pchome.com.tw/cs/items/DMBL2XA900I6SG5/000001_1758621045.jpg?width=480,https://24h.pchome.com.tw/prod/DMBL2X-A900I6SG5,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
44,DMAX00-A900JGB5K,Dyson 戴森 雙主吸頭 V12 Detect Slim Fluffy SV46 輕量智能吸塵器(銀灰)(升級版配件/除螨機/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMAX00A900JGB5K/000001_1765161862.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-A900JGB5K,pchome,,17900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
45,DMAH92-A900IIFDU,Dyson 戴森 HD17 Supersonic r 精準造型 輕量吹風機 雲霧紫,https://img.pchome.com.tw/cs/items/DMAH92A900IIFDU/000001_1764905221.jpg?width=480,https://24h.pchome.com.tw/prod/DMAH92-A900IIFDU,pchome,,14900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
46,DMAU3C-A900I7ORK,Dyson 戴森 Purifier Hot+Cool De-NOx 甲醛NOx偵測涼暖空氣清淨機 HP12(鎳金色),https://img.pchome.com.tw/cs/items/DMAU3CA900I7ORK/000001_1764914362.jpg?width=480,https://24h.pchome.com.tw/prod/DMAU3C-A900I7ORK,pchome,,26900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
47,DMBM2Z-A900IQU38,適用Dyson 升級版綠光絨毛吸頭 V7 V8 V10 V11 V15 Slim SV18 V12 吸塵器刷頭,https://img.pchome.com.tw/cs/items/DMBM2ZA900IQU38/000001_1746436386.jpg?width=480,https://24h.pchome.com.tw/prod/DMBM2Z-A900IQU38,pchome,,1096.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
48,DMAHDQ-A900HK5M9,Dyson 戴森 airstrait HT01 二合一吹風直髮器 銀銅色,https://img.pchome.com.tw/cs/items/DMAHDQA900HK5M9/000001_1764904323.jpg?width=480,https://24h.pchome.com.tw/prod/DMAHDQ-A900HK5M9,pchome,,9999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
49,DMAH92-A900IIFD8,Dyson 戴森 HD17 Supersonic r 精準造型 輕量吹風機 粉霧玫瑰,https://img.pchome.com.tw/cs/items/DMAH92A900IIFD8/000001_1764905287.jpg?width=480,https://24h.pchome.com.tw/prod/DMAH92-A900IIFD8,pchome,,14900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
50,DMAX00-A900J6703,Dyson 戴森 V12s Origin Submarine SV49 乾溼全能洗地吸塵器(洗地機/三主吸頭/寵物家庭/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMAX00A900J6703/000001_1765163634.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-A900J6703,pchome,,22900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
51,DMAU3C-1900JI0ZP,Dyson 戴森 Purifier Hot+Cool 三合一涼暖智能空氣清淨機 HP11 白色,https://img.pchome.com.tw/cs/items/DMAU3C1900JI0ZP/000001_1764908533.jpg?width=480,https://24h.pchome.com.tw/prod/DMAU3C-1900JI0ZP,pchome,,15900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
52,DMAUDO-A900H5RUL,Dyson 戴森 HP10 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機【福利品】,https://img.pchome.com.tw/cs/items/DMAUDOA900H5RUL/000001_1759247063.jpg?width=480,https://24h.pchome.com.tw/prod/DMAUDO-A900H5RUL,pchome,,10499.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
53,DMAHDQ-A900IIFDP,Dyson 戴森 Airstrait HT01 二合一吹風直髮器 雲霧紫 (附精美禮盒),https://img.pchome.com.tw/cs/items/DMAHDQA900IIFDP/000001_1764903485.jpg?width=480,https://24h.pchome.com.tw/prod/DMAHDQ-A900IIFDP,pchome,,11111.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
54,DMAHDQ-A900HK5L2,Dyson 戴森 airstrait HT01 二合一吹風直髮器 普魯士藍,https://img.pchome.com.tw/cs/items/DMAHDQA900HK5L2/000001_1764904383.jpg?width=480,https://24h.pchome.com.tw/prod/DMAHDQ-A900HK5L2,pchome,,11111.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
55,DMAX00-1900HIPN9,Dyson 戴森 Digital Slim Submarine SV52輕量乾濕全能洗地吸塵器 銀灰(洗地機/雙主吸頭/原廠公司貨/二年保固),https://img.pchome.com.tw/cs/items/DMAX001900HIPN9/000001_1765165184.jpg?width=480,https://24h.pchome.com.tw/prod/DMAX00-1900HIPN9,pchome,,13900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
56,DMAU3C-1900IACXS,Dyson 戴森 Purifier Hot+Cool De-NOx 甲醛NOx偵測涼暖空氣清淨機 HP12(鎳金色),https://img.pchome.com.tw/cs/items/DMAU3C1900IACXS/000001_1764914468.jpg?width=480,https://24h.pchome.com.tw/prod/DMAU3C-1900IACXS,pchome,,24900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
57,DMAXAJ-1900JGHTJ,Dyson 戴森 V12s SV46 Detect Slim Submarine 乾濕全能洗地吸塵器(洗地機/雙主吸頭/寵物家庭/原廠公司貨/福利品),https://img.pchome.com.tw/cs/items/DMAXAJ1900JGHTJ/000001_1764734793.jpg?width=480,https://24h.pchome.com.tw/prod/DMAXAJ-1900JGHTJ,pchome,,19999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
58,DMAU3C-1900JHSLV,Dyson 戴森 Purifier Hot+Cool 三合一涼暖智能空氣清淨機 HP11 白色,https://img.pchome.com.tw/cs/items/DMAU3C1900JHSLV/000001_1764908398.jpg?width=480,https://24h.pchome.com.tw/prod/DMAU3C-1900JHSLV,pchome,,14900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
59,DMAU3C-A900J971J,Dyson 戴森 Cool CF1 智能涼風扇 AM12 (銀白色),https://img.pchome.com.tw/cs/items/DMAU3CA900J971J/000001_1764908240.jpg?width=480,https://24h.pchome.com.tw/prod/DMAU3C-A900J971J,pchome,,9990.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
60,DMBF0D-A900GPMSW,Dyson 戴森 Purifier Hot+Cool Gen1 三合一涼暖空氣清淨機HP10(白色),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMBF0D-A900GPMSW,pchome,,15888.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
61,DMAHDQ-A900IBTYF,Dyson 戴森 Airstrait HT01 二合一吹風直髮器 山櫻粉 (附精美禮盒),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAHDQ-A900IBTYF,pchome,,11111.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
62,DMAU6N-A900HW4I3,綠綠好日 適用 Dyson HP06 HP07 HP09 HP10 TP06 TP07 TP08 TP09 HP10 TP10 空氣清淨機 HEPA抗敏濾芯 濾網,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU6N-A900HW4I3,pchome,,1358.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
63,DMAU3C-A900JIDP5,Dyson 戴森 WashG1 雙驅四刷無線洗地機+BP04強效極靜甲醛偵測清淨機【超值組合】,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU3C-A900JIDP5,pchome,,22900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
64,DMAU3C-A900JC77C,Dyson 戴森 【買大送小】HP12 甲醛偵測涼暖空氣清淨機(鎳金色) + AM12 智能涼風扇 超值組合優惠,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAU3C-A900JC77C,pchome,,29900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
65,DMAHDQ-A900IZEHH,Dyson 戴森 HD16 Supersonic Nural 全新一代 智慧吹風機 溫控 負離子 (雲霧紫) 附精美禮盒【福利品】,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAHDQ-A900IZEHH,pchome,,10900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
66,DMAX00-A900H9HHZ,Dyson 戴森 V12s SV46 Detect Slim Submarine乾濕全能洗地吸塵器(黃)【福利品】,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAX00-A900H9HHZ,pchome,,19999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
67,DMBF1F-A900I2MJ9,Dyson 戴森 【福利品】V11 Fluffy Extra SV15 智慧無線手持吸塵器 超級大全配款,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMBF1F-A900I2MJ9,pchome,,10999.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
68,DMAUEP-A900JC71K,Dyson 戴森 【買大送小】BP02 強效極靜清淨機+ AM12智能涼風扇 超值組合優惠,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAUEP-A900JC71K,pchome,,25900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
69,DMAHDQ-A900JB2ZK,Dyson 戴森 HD16 Supersonic Nural 全新一代 智慧吹風機 溫控 負離子 (粉霧玫瑰),https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAHDQ-A900JB2ZK,pchome,,11111.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
70,DMAHDQ-A900J4UAP,Dyson 戴森 Airwrap i.d. HS08 藍牙多功能造型器 粉霧玫瑰 搭配精美禮盒,https://img.pchome.com.tw/fs/img/h24/new/index/v1/images/img/mobile_loading.svg,https://24h.pchome.com.tw/prod/DMAHDQ-A900J4UAP,pchome,,14900.00,0,dyson,model_prediction,2025-12-09 17:02:15.004,2025-12-09 17:02:15.004
